Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,Merchant_Category,Transaction_Type,Customer_Satisfaction_Score,Transaction_Time,Customer_Age,Payment_Method,Loyalty_Points_Earned
1199764,2020-05-16 22:14:55,4158945090781624,"fraud_Wuckert, Wintheiser and Friesen",home,32.44,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,8841b90987975b41ce8e6cc74ec8a41f,1368742495,40.835292,-79.246385,0,16222.0,Restaurants,Online,4,06:28,47,Mobile Payment,183
886946,2019-12-23 12:02:07,3577578023716568,fraud_Gottlieb Group,kids_pets,40.35,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,b077a07491e8ffe4e2fbd0f493d43bf2,1356264127,40.607169,-81.506795,0,44680.0,Groceries,In-store,2,07:56,55,Credit Card,339
782403,2019-11-30 19:00:14,6544734391390261,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,1.91,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,c7fcec974d754a7fc01554668a829cf7,1354302014,40.610002,-86.73419,0,46923.0,Clothing,In-store,7,20:01,20,Credit Card,171
1012781,2020-02-21 23:37:49,4170689372027579,fraud_Stiedemann Ltd,food_dining,8.95,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,430c342d1ab9249fff32d05746d6d338,1361489869,36.210566,-97.454589,0,73757.0,Groceries,Online,9,19:05,55,Debit Card,378
93350,2019-02-24 22:41:32,213186334552049,fraud_Gleason-Macejkovic,shopping_net,6.48,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,60925cf37a3e677c47e4f6605d6c5c91,1330123292,41.8776,-79.20083699999999,0,16365.0,Groceries,Online,3,15:10,53,Credit Card,86
533504,2019-08-17 18:12:41,3541160328600277,fraud_Kerluke Inc,misc_net,94.52,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,3fb6118e5ae6aa27d6dbf3ae21bea2aa,1345227161,39.045355,-89.357632,0,62017.0,Entertainment,In-store,5,15:01,32,Credit Card,200
447445,2019-07-18 05:26:29,30407675418785,fraud_Schmitt Inc,gas_transport,49.38,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,24ae31585c9a657e57ea5c379a2dd067,1342589189,42.887745,-77.231154,0,14424.0,Electronics,In-store,1,14:33,58,Credit Card,94
1075851,2020-03-23 02:54:07,377550167323848,fraud_Emmerich-Luettgen,grocery_net,131.0,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,dd9bd920588067251ccd35b35cd465dd,1364007247,44.896994,-70.93589,0,,Groceries,Online,7,17:12,48,Mobile Payment,91
594030,2019-09-09 00:59:55,630424987505,fraud_Bahringer-Larson,grocery_net,78.76,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,12b28df4d605625fd13d6c33618c4adc,1347152395,40.126129,-78.95407,0,15548.0,Restaurants,In-store,2,16:12,45,Credit Card,468
933326,2020-01-05 23:20:35,4239552724014407,fraud_Connelly-Carter,home,4.54,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,9dbe695dfb1c079a0ed5f13cdb1100be,1357428035,41.745585,-85.175983,0,46776.0,Electronics,In-store,2,14:21,43,Debit Card,234
947941,2020-01-14 02:30:15,372246459334925,"fraud_Stroman, Hudson and Erdman",gas_transport,72.59,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,d6c69cf7726d2e47809609e10b886fa2,1358130615,44.413912,-103.53529,0,57785.0,Groceries,Online,1,08:55,40,Mobile Payment,75
1074233,2020-03-22 14:40:18,4191109180926792,"fraud_Bahringer, Schoen and Corkery",shopping_pos,24.36,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,de67b880ad40d0128ac4f2daad85876e,1363963218,39.966694,-81.827191,0,43767.0,Entertainment,In-store,7,12:50,46,Credit Card,275
133555,2019-03-14 19:27:19,30364087349027,"fraud_Crist, Jakubowski and Littel",home,15.62,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,5b5c19c339a64414043a74d3c91ee285,1331753239,35.28156,-96.506382,0,74868.0,Electronics,In-store,8,07:54,22,Credit Card,274
448368,2019-07-18 15:31:12,30074693890476,fraud_Kozey-Kuhlman,personal_care,17.96,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,f1c0ca8e200400e37849122dcac2c501,1342625472,37.222381,-100.760203,0,67859.0,Restaurants,Online,1,03:41,41,Credit Card,63
242268,2019-05-01 14:27:33,3521417320836166,"fraud_Ledner, Hartmann and Feest",health_fitness,54.57,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,0af14546c8db3a4a12b16eec01474e9c,1335882453,39.360983,-86.922248,0,47833.0,Electronics,In-store,7,03:45,36,Mobile Payment,220
535918,2019-08-18 11:11:55,30290551782700,fraud_Erdman-Kertzmann,gas_transport,75.82,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,d12b1c92b11562f06f24de51813a679c,1345288315,37.412407,-86.894013,0,42320.0,Electronics,In-store,10,18:33,21,Credit Card,90
644589,2019-09-30 23:49:57,30407675418785,"fraud_Lowe, Dietrich and Erdman",kids_pets,16.17,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,3989dc3d97e98ca50f827f971c0cb448,1349048997,42.138908,-76.711111,0,14816.0,Clothing,In-store,3,11:13,31,Credit Card,217
521895,2019-08-12 21:11:52,581293083266,fraud_Friesen-Ortiz,personal_care,74.23,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,478a82f6194cace84468d293c9d50c36,1344805912,35.57281,-97.152366,0,73054.0,Clothing,Online,9,16:27,20,Mobile Payment,450
172244,2019-03-31 17:27:13,30235438713303,fraud_Fritsch LLC,travel,5.12,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,27a984861df24b45aa8f9317db805058,1333214833,38.419317,-81.301937,0,25030.0,Electronics,In-store,3,23:02,58,Mobile Payment,231
635820,2019-09-28 01:48:01,4951647200979051,fraud_Kuvalis Ltd,gas_transport,32.74,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,1e0cd42539841161914c2e59c3f5e2cb,1348796881,37.082607,-89.84263100000001,0,63730.0,Electronics,In-store,9,09:09,51,Credit Card,36
982141,2020-02-03 08:18:37,376028110684021,fraud_Kiehn Inc,grocery_pos,78.12,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,bebd7c5c0072a5c705a337e1a83017a6,1359879517,39.642473,-93.815681,0,64624.0,Restaurants,Online,6,08:17,25,Mobile Payment,286
699325,2019-10-26 00:45:38,3552581383553463,fraud_Conroy Ltd,shopping_pos,7.83,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,d7c6a0f626df64d411ce0fccffc277cb,1351212338,35.199145,-84.034243,0,28905.0,Restaurants,Online,5,08:13,63,Mobile Payment,205
293477,2019-05-24 15:59:38,4708992452821239,fraud_Streich Ltd,home,34.31,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,b9b79e0362ea6e15ca6fceeff65d1da7,1337875178,35.016222,-90.469589,0,72346.0,Electronics,In-store,9,16:05,49,Mobile Payment,475
1284845,2020-06-16 14:02:57,4254074738931278,fraud_Hammes-Beatty,kids_pets,139.14,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,58afdf9e82e38f1a6de83e1e3e828a2a,1371391377,42.697407,-78.349649,0,14113.0,Electronics,Online,9,11:02,22,Credit Card,114
562047,2019-08-27 02:30:16,2264937662466770,fraud_Kuvalis Ltd,gas_transport,59.57,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,25e6a7a916006d44202ebde098e20810,1346034616,29.198192,-97.780133,0,78140.0,Entertainment,Online,3,17:40,33,Mobile Payment,163
279832,2019-05-18 16:17:57,30235268718158,"fraud_Durgan, Gislason and Spencer",home,65.01,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,962d57d22034a0a26adfaa3bab974521,1337357877,41.846702,-73.643249,0,12581.0,Clothing,In-store,4,21:46,46,Credit Card,466
261282,2019-05-10 11:09:08,6011724471098086,fraud_Koepp-Parker,grocery_pos,205.03,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,adc9eb5912092b8f893230efae45b261,1336648148,46.489175,-118.985381,0,99330.0,Entertainment,Online,4,23:44,31,Mobile Payment,365
889971,2019-12-23 22:10:57,6523180720198790,"fraud_Hodkiewicz, Prohaska and Paucek",travel,4.41,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,2d890cc62f4fff93fdd7a168168a11ae,1356300657,41.597658,-72.626638,0,6416.0,Entertainment,In-store,2,15:29,37,Credit Card,351
296296,2019-05-25 15:59:12,2254917871818484,"fraud_McLaughlin, Armstrong and Koepp",travel,1.41,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,855d9fd39af634665eae977faa4deb49,1337961552,37.659949,-75.396985,0,,Entertainment,Online,3,05:05,63,Debit Card,444
707921,2019-10-28 21:32:56,4128730454058057622,fraud_Leffler-Goldner,personal_care,1.46,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,546757fd966e38a2c899c5097209550e,1351459976,30.827666,-95.597064,0,77320.0,Clothing,Online,10,11:57,32,Debit Card,443
541949,2019-08-19 22:57:02,30044330818990,fraud_Eichmann-Kilback,home,48.09,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,8ec8b15f96a34ac4b875a182790f1fa2,1345417022,26.740865000000003,-81.60061800000001,0,33920.0,Electronics,Online,6,12:19,57,Debit Card,414
1100624,2020-04-02 20:03:35,3577663406369449,"fraud_McLaughlin, Armstrong and Koepp",travel,2.12,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,53e8dc239ddaf61482dadaca5666c55f,1364933015,36.191361,-90.365188,0,72443.0,Groceries,In-store,8,15:41,67,Debit Card,232
797795,2019-12-03 14:28:54,6011860238257910,fraud_Lind-Buckridge,entertainment,171.76,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,9be7a20593983bff484abead9777bd22,1354544934,36.875466,-97.26139,0,74632.0,Electronics,In-store,8,20:57,57,Credit Card,353
1224373,2020-05-26 10:21:21,38052002992326,fraud_Bins-Rice,gas_transport,48.46,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,e8d0937b1dda03a7c59005c5febb6fe0,1369563681,31.141854,-94.057384,0,75931.0,Clothing,In-store,3,09:12,20,Debit Card,418
1091158,2020-03-29 22:11:50,3595192916105588,fraud_Kilback LLC,food_dining,8.49,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,593066adf3d67990b9eb052664d8f005,1364595110,34.546983000000004,-79.844666,0,29593.0,Restaurants,Online,8,03:53,28,Mobile Payment,366
609633,2019-09-15 23:36:04,2264937662466770,fraud_Little-Gleichner,travel,5.04,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,dd9b294ba41dbda3e6c843388d4c9c38,1347752164,29.513898,-98.899718,0,78056.0,Clothing,In-store,5,04:14,24,Debit Card,392
1227686,2020-05-27 12:32:46,213112402583773,"fraud_Cremin, Hamill and Reichel",misc_pos,3.66,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,a263cde45faf18beb280c3da31d46541,1369657966,33.22333,-81.736365,0,29831.0,Clothing,In-store,3,08:08,42,Debit Card,68
1290572,2020-06-19 00:28:15,2229378226512508,fraud_Cummerata-Jones,gas_transport,73.56,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,241ede3ab8fbd3a671fc2a6fb5b299f1,1371601695,42.953501,-91.076876,0,53801.0,Electronics,Online,3,09:08,36,Mobile Payment,443
101267,2019-02-28 12:13:28,345832460465610,fraud_Boyer-Haley,travel,7.27,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,7c10b38e3533d6467d1006f8c85d4a51,1330517608,38.942139000000005,-77.501369,0,20152.0,Entertainment,Online,4,10:17,61,Credit Card,20
814259,2019-12-07 20:33:54,3573030041201292,fraud_Ernser-Feest,home,89.5,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,3ee99605e865f3440a05e65b71ec92af,1354912434,39.745145,-110.105132,0,,Entertainment,In-store,3,23:14,65,Credit Card,247
656104,2019-10-06 15:29:56,38052002992326,fraud_Cormier LLC,health_fitness,44.87,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,fb945381594aa1becf0e0623e7fc2a62,1349537396,31.117854,-94.86188,0,75941.0,Clothing,Online,7,14:46,35,Mobile Payment,18
498932,2019-08-05 01:38:30,3587044315915002,"fraud_Lehner, Reichert and Mills",misc_pos,35.35,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,7e1872e5bb10f8f3bebb0862bf613548,1344130710,35.362421999999995,-88.592768,0,38334.0,Electronics,Online,10,12:03,69,Credit Card,131
537878,2019-08-18 21:24:13,2610529083834453,fraud_Stamm-Witting,shopping_net,26.91,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,31764bd5f5071f3ac53b4bd3872b0783,1345325053,36.236081,-85.696221,0,38545.0,Clothing,Online,4,00:33,59,Debit Card,447
1289922,2020-06-18 18:10:23,30273037698427,fraud_Herzog Ltd,misc_pos,76.68,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,0a8eafb556d877d3a44729b6bdbe85f0,1371579023,35.725812,-91.150179,0,72473.0,Electronics,Online,8,14:21,64,Credit Card,144
1019751,2020-02-25 03:47:01,676248282243,"fraud_Langworth, Boehm and Gulgowski",shopping_net,92.56,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,3bbf712d39a6c1552fcaa5e5e76e5494,1361764021,27.273283000000003,-82.870609,0,,Restaurants,In-store,3,19:52,65,Credit Card,239
1153845,2020-04-26 14:58:26,4005676619255478,fraud_Kihn-Schuster,food_dining,9.62,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,a3c06f82feb955e0a0582899be4280d2,1366988306,31.072332,-91.661933,0,,Groceries,Online,10,22:58,58,Debit Card,48
811065,2019-12-07 06:44:30,4186530744674,"fraud_Bins, Balistreri and Beatty",shopping_pos,6.6,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,5c40781fa168d979a80c16b5bfb0872a,1354862670,33.888196,-80.903658,0,29061.0,Restaurants,In-store,1,19:45,56,Debit Card,41
780099,2019-11-30 09:39:36,676308307625,fraud_Huel-Langworth,misc_net,5.46,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,33ce1a12f2c6b97da0cebc8d0507b9ce,1354268376,38.747993,-119.781379,0,96120.0,Groceries,In-store,10,08:58,58,Credit Card,484
99330,2019-02-28 01:54:03,3513618443244549,fraud_Sporer Inc,gas_transport,67.51,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,f51c3e5293e0693e6885fd6d03168093,1330394043,44.44899,-98.260008,0,57350.0,Clothing,Online,7,12:25,56,Mobile Payment,188
1126078,2020-04-13 20:06:42,573860193545,fraud_Towne LLC,misc_pos,8.33,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,decb2c0d92f1823f5178cee85ae403b4,1365883602,42.579958000000005,-88.21775799999999,0,53170.0,Clothing,In-store,2,01:33,34,Mobile Payment,100
845123,2019-12-14 17:41:29,180048185037117,fraud_Bode-Schuster,kids_pets,44.71,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,4432f85c6d6bb3ed12c8cff2d78f04eb,1355506889,39.620756,-73.49856,0,,Clothing,In-store,4,17:37,43,Mobile Payment,120
274607,2019-05-16 01:15:45,3560797065840735,fraud_Heidenreich PLC,grocery_pos,86.11,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,f0b1e6a1d9a78cc47809548fd94b3cfd,1337130945,46.822784000000006,-101.600737,0,58520.0,Electronics,In-store,5,20:12,68,Credit Card,164
1098911,2020-04-01 19:45:43,4040099974063068803,"fraud_Schiller, Blanda and Johnson",home,84.48,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,fd5e01488d80f9f3346f9f04b30c7948,1364845543,47.754269,-102.7043,0,58757.0,Entertainment,Online,1,17:49,44,Mobile Payment,148
1057562,2020-03-15 09:18:29,3512365128314616,fraud_Kilback LLC,grocery_pos,68.16,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,707813d40d648bcc71594e316d40217e,1363339109,39.346591,-90.207736,0,62044.0,Restaurants,Online,5,04:42,19,Mobile Payment,413
1170977,2020-05-04 01:39:46,4657269323674365,fraud_Barrows PLC,shopping_pos,6.62,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,baf8099476b936247cd8c67583c06ea0,1367631586,31.077508,-85.36110500000001,0,36320.0,Electronics,Online,10,14:31,65,Debit Card,263
955516,2020-01-19 04:19:40,4536996888716062123,"fraud_Casper, Hand and Zulauf",grocery_pos,45.3,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,bf7c6806fa2753bcc8a30348ee182d3d,1358569180,36.590512,-105.662354,0,87580.0,Entertainment,In-store,7,21:02,67,Credit Card,205
371064,2019-06-21 03:00:15,4989847570577635369,"fraud_Tillman, Fritsch and Schmitt",misc_net,157.86,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,a37c9a1bb810f6ce2a9ce681e2c06080,1340247615,33.339575,-81.933983,0,30906.0,Electronics,Online,10,08:01,58,Mobile Payment,42
922317,2019-12-31 03:56:10,3543591270174051,fraud_Dooley-Thompson,misc_net,5.07,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,279fc5df0cd8c67fee12375ee4cb983b,1356926170,39.779722,-78.529489,0,21530.0,Restaurants,Online,8,10:41,26,Mobile Payment,270
194783,2019-04-10 15:45:27,6011860238257910,"fraud_Romaguera, Wehner and Tromp",kids_pets,116.72,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,27bb9a6c086e166d02c67f69710ecc72,1334072727,36.592731,-98.86867,0,73860.0,Electronics,In-store,10,14:26,54,Debit Card,329
1248223,2020-06-03 18:45:22,3518234918950662,fraud_Douglas-White,entertainment,81.52,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,77f950dc72730f147f52e7706d0cb13b,1370285122,34.002747,-96.387479,0,74701.0,Clothing,Online,8,05:20,50,Credit Card,434
1210389,2020-05-21 02:08:43,4181833256558613886,fraud_Hintz-Bruen,grocery_net,44.89,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,99df56ff0c4d0b11929bba6315287b5c,1369102123,35.917107,-106.199957,0,87544.0,Electronics,Online,7,04:24,54,Debit Card,108
1058160,2020-03-15 14:36:57,30029052116970,fraud_Gottlieb Group,kids_pets,110.98,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,562f75263e17a177a5984a504380a0b3,1363358217,42.422684,-78.618186,0,14171.0,Restaurants,In-store,3,08:57,68,Debit Card,443
843876,2019-12-14 12:59:31,4364010865167176,fraud_Ziemann-Waters,health_fitness,62.44,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,113e94313f4ad84ad0f034132d9c7cc7,1355489971,40.406594,-119.40708899999998,0,,Groceries,Online,9,20:32,60,Credit Card,84
252064,2019-05-05 21:23:54,501802953619,fraud_Douglas-White,entertainment,32.53,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,2433f2fb26a298e4448b73b86523b2f7,1336253034,41.356432,-122.217691,0,96067.0,Groceries,Online,8,02:55,64,Mobile Payment,145
284386,2019-05-20 03:52:39,3559160581764413,fraud_Kuhic Inc,grocery_pos,101.27,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,d3eb15f465cb8678db59522e11f948a7,1337485959,42.220461,-79.28094499999999,0,14782.0,Clothing,Online,5,02:28,30,Mobile Payment,146
1220821,2020-05-25 12:54:58,4482427013979020,fraud_Bins-Howell,personal_care,122.34,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,d7049cb094d5260342c86753b53a2f7a,1369486498,38.488105,-81.771529,0,25159.0,Electronics,Online,9,00:07,19,Credit Card,85
173976,2019-04-01 06:08:29,4427805710168,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,25.9,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,579ffa4a238d9b88241a788b34a13881,1333260509,32.645509000000004,-104.896225,0,,Entertainment,Online,6,21:51,38,Mobile Payment,465
626869,2019-09-23 11:35:24,345832460465610,fraud_Cummerata-Jones,gas_transport,56.85,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,c4841fc93d2fe49416bb5d9b2d286e23,1348400124,39.235971,-77.177139,0,20882.0,Clothing,Online,3,03:46,32,Mobile Payment,124
939009,2020-01-09 16:32:12,36890292963032,"fraud_Koss, Hansen and Lueilwitz",home,50.97,Kimberly,Webb,F,380 Martin Mission,Girard,GA,30426,33.0437,-81.7106,1100,"Conservator, museum/gallery",1950-04-05,d80fcf670d7394810de4193ec53eac17,1357749132,33.985603999999995,-81.021491,0,29201.0,Clothing,In-store,1,16:19,31,Mobile Payment,370
51271,2019-01-30 23:31:33,4003989662068504,fraud_Reichel Inc,entertainment,36.08,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,0e303823c32aff536e2f82459cfe7e93,1327966293,33.904556,-87.16476899999999,0,35504.0,Groceries,Online,5,09:09,69,Debit Card,285
355110,2019-06-15 14:07:28,6538891242532018,"fraud_O'Connell, Botsford and Hand",home,32.73,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,8a38d5ca17eb20f8272d92a2258a2568,1339769248,35.33767,-90.778387,0,72324.0,Restaurants,Online,9,08:56,60,Mobile Payment,303
406710,2019-07-03 14:54:35,4839615922685395,"fraud_Witting, Beer and Ernser",home,64.38,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,4dde31a7608e7a390decda92d15692ca,1341327275,38.464643,-87.07256,0,47564.0,Restaurants,In-store,10,04:38,65,Mobile Payment,11
1233444,2020-05-30 02:28:32,4446368897795790,fraud_Kemmer-Reinger,grocery_net,54.51,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,9dbdee66e00f86f96d614e2dfdf3b82d,1369880912,38.099990000000005,-76.068812,0,21821.0,Restaurants,In-store,9,06:23,24,Credit Card,57
908820,2019-12-28 21:20:21,3596217206093829,fraud_Pacocha-Weissnat,kids_pets,7.12,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,709f8e9b1ba833f5bb1dfdd6b9fb567e,1356729621,40.629972,-91.878353,0,52573.0,Groceries,Online,4,07:48,53,Mobile Payment,386
100840,2019-02-28 05:05:36,630451534402,fraud_Koss and Sons,gas_transport,64.02,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,75a3c1a28845043919512ebf3076081f,1330491936,47.170517,-87.370216,0,,Electronics,In-store,5,07:39,44,Debit Card,151
